cust_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore,RFM_Score_Sum,RFM_Level
270470,2837,2,8609.055,3,3,2,332,8,Champions
270472,3325,1,1425.45,2,1,1,211,4,Needs Attention
270476,3338,1,10926.24,1,1,3,113,5,Promising
270477,3688,1,16212.56,1,1,3,113,5,Promising
270481,3397,1,2028.78,1,1,1,111,3,Require Activation
270482,3319,1,1643.135,2,1,1,211,4,Needs Attention
270483,3515,2,4654.26,1,3,2,132,6,Potential
270484,3227,1,5436.6,2,1,2,212,5,Promising
270486,3331,1,1016.6,2,1,1,211,4,Needs Attention
270491,3574,2,3288.48,1,3,1,131,5,Promising
270496,3595,1,971.295,1,1,1,111,3,Require Activation
270500,3300,1,10360.48,2,1,2,212,5,Promising
270503,3207,1,17735.25,2,1,3,213,6,Potential
270511,2843,1,21887.84,3,1,3,313,7,Loyal
270512,3002,2,42643.055,3,3,4,334,10,Can't Loose Them
270515,3150,1,10801.375,2,1,3,213,6,Potential
270520,3211,1,15576.08,2,1,3,213,6,Potential
270523,2851,1,1520.48,3,1,1,311,5,Promising
270525,2896,1,16018.08,3,1,3,313,7,Loyal
270527,2902,1,29724.5,3,1,4,314,8,Champions
270535,3141,1,5668.65,2,1,2,212,5,Promising
270536,3001,1,25387.375,3,1,4,314,8,Champions
270539,2938,1,1106.105,3,1,1,311,5,Promising
270540,2899,2,8416.785,3,3,2,332,8,Champions
270541,2667,2,33104.695,4,3,4,434,11,Can't Loose Them
270544,3173,1,7372.56,2,1,2,212,5,Promising
270550,2786,2,18438.03,4,3,3,433,10,Can't Loose Them
270553,3145,2,4366.96,2,3,2,232,7,Loyal
270558,2779,2,42838.64,4,3,4,434,11,Can't Loose Them
270561,2900,3,67895.62,3,4,4,344,11,Can't Loose Them
270563,3607,1,18564.0,1,1,3,113,5,Promising
270565,3698,1,2422.16,1,1,1,111,3,Require Activation
270568,3121,1,14807.0,2,1,3,213,6,Potential
270569,3457,1,2607.8,1,1,1,111,3,Require Activation
270571,2771,2,57432.375,4,3,4,434,11,Can't Loose Them
270573,2669,2,16483.285,4,3,3,433,10,Can't Loose Them
270578,2822,1,9158.24,3,1,2,312,6,Potential
270581,2896,2,5529.42,3,3,2,332,8,Champions
270582,2943,1,680.68,3,1,1,311,5,Promising
270583,3264,1,24645.92,2,1,4,214,7,Loyal
270584,3665,1,12540.645,1,1,3,113,5,Promising
270585,2817,1,1323.79,4,1,1,411,6,Potential
270586,3214,2,2794.545,2,3,1,231,6,Potential
270588,3246,3,54333.955,2,4,4,244,10,Can't Loose Them
270590,3121,1,12210.25,2,1,3,213,6,Potential
270592,3397,1,22630.4,1,1,4,114,6,Potential
270593,3120,2,18370.625,2,3,3,233,8,Champions
270594,2813,2,27620.58,4,3,4,434,11,Can't Loose Them
270597,3302,2,41575.625,2,3,4,234,9,Can't Loose Them
270598,2835,1,2740.4,3,1,1,311,5,Promising
270601,2777,1,1571.31,4,1,1,411,6,Potential
270602,3246,1,225.42,2,1,1,211,4,Needs Attention
270608,3423,1,4437.68,1,1,2,112,4,Needs Attention
270612,2804,1,14857.829999999998,4,1,3,413,8,Champions
270613,3137,1,805.545,2,1,1,211,4,Needs Attention
270619,2599,2,3448.705,4,3,2,432,9,Can't Loose Them
270623,3666,1,3553.68,1,1,2,112,4,Needs Attention
270628,2507,1,5042.115,4,1,2,412,7,Loyal
270631,3567,1,11138.400000000001,1,1,3,113,5,Promising
270632,2843,5,60955.115,3,4,4,344,11,Can't Loose Them
270641,2773,2,12013.560000000001,4,3,3,433,10,Can't Loose Them
270643,2724,1,20862.4,4,1,3,413,8,Champions
270647,2669,1,37100.375,4,1,4,414,9,Can't Loose Them
270652,2926,1,954.72,3,1,1,311,5,Promising
270655,2903,2,10663.25,3,3,3,333,9,Can't Loose Them
270657,2756,2,2338.18,4,3,1,431,8,Champions
270661,3149,1,5071.950000000001,2,1,2,212,5,Promising
270663,2895,3,39939.119999999995,3,4,4,344,11,Can't Loose Them
270664,3166,1,7886.385,2,1,2,212,5,Promising
270666,2668,2,7717.32,4,3,2,432,9,Can't Loose Them
270669,3147,1,27238.25,2,1,4,214,7,Loyal
270670,2862,1,33730.125,3,1,4,314,8,Champions
270675,3484,1,10611.315,1,1,3,113,5,Promising
270676,2661,1,21728.72,4,1,3,413,8,Champions
270677,2821,2,4826.639999999999,3,3,2,332,8,Champions
270678,2628,2,21844.745,4,3,3,433,10,Can't Loose Them
270681,2955,1,755.82,3,1,1,311,5,Promising
270682,3136,1,639.795,2,1,1,211,4,Needs Attention
270687,3179,2,32648.33,2,3,4,234,9,Can't Loose Them
270688,2776,1,24964.16,4,1,4,414,9,Can't Loose Them
270692,2935,2,20349.68,3,3,3,333,9,Can't Loose Them
270693,2943,2,3087.37,3,3,1,331,7,Loyal
270695,3565,1,1206.66,1,1,1,111,3,Require Activation
270699,2970,2,29425.045,3,3,4,334,10,Can't Loose Them
270703,2903,1,795.6,3,1,1,311,5,Promising
270705,3429,1,8221.2,1,1,2,112,4,Needs Attention
270706,2833,3,32867.119999999995,3,4,4,344,11,Can't Loose Them
270707,3596,1,1120.47,1,1,1,111,3,Require Activation
270708,3598,1,25017.2,1,1,4,114,6,Potential
270709,2660,3,55002.479999999996,4,4,4,444,12,Can't Loose Them
270714,2537,3,7231.120000000001,4,4,2,442,10,Can't Loose Them
270718,2814,1,1224.34,4,1,1,411,6,Potential
270720,3305,2,40062.88,2,3,4,234,9,Can't Loose Them
270724,3242,3,31909.085,2,4,4,244,10,Can't Loose Them
270725,2879,1,1162.46,3,1,1,311,5,Promising
270726,3569,1,1961.375,1,1,1,111,3,Require Activation
270733,2785,3,10240.035,4,4,2,442,10,Can't Loose Them
270734,3260,2,11217.96,2,3,3,233,8,Champions
270735,2933,3,36766.665,3,4,4,344,11,Can't Loose Them
270738,3522,1,22100.0,1,1,3,113,5,Promising
270740,3058,2,18546.32,3,3,3,333,9,Can't Loose Them
270743,3059,1,624.325,3,1,1,311,5,Promising
270745,3595,1,12835.68,1,1,3,113,5,Promising
270751,2723,1,23231.52,4,1,4,414,9,Can't Loose Them
270754,2896,1,10879.83,3,1,3,313,7,Loyal
270756,2690,2,15842.384999999998,4,3,3,433,10,Can't Loose Them
270758,3536,1,2182.375,1,1,1,111,3,Require Activation
270759,3274,1,931.515,2,1,1,211,4,Needs Attention
270760,3390,1,13495.365,1,1,3,113,5,Promising
270762,3488,1,923.78,1,1,1,111,3,Require Activation
270763,3143,1,1308.32,2,1,1,211,4,Needs Attention
270764,2877,1,1790.1,3,1,1,311,5,Promising
270767,2847,1,2263.04,3,1,1,311,5,Promising
270771,3089,1,358.02,2,1,1,211,4,Needs Attention
270772,3459,1,1425.45,1,1,1,111,3,Require Activation
270773,2476,3,52003.51,4,4,4,444,12,Can't Loose Them
270775,3689,1,9388.08,1,1,2,112,4,Needs Attention
270776,2815,1,18263.44,4,1,3,413,8,Champions
270777,3181,2,26353.145,2,3,4,234,9,Can't Loose Them
270778,3266,1,12376.0,2,1,3,213,6,Potential
270783,3369,1,900.575,1,1,1,111,3,Require Activation
270798,3238,1,28039.375,2,1,4,214,7,Loyal
270801,3335,1,19076.72,1,1,3,113,5,Promising
270802,3155,2,2190.11,2,3,1,231,6,Potential
270803,2728,4,51741.625,4,4,4,444,12,Can't Loose Them
270807,3274,1,12590.369999999999,2,1,3,213,6,Potential
270810,3675,1,1282.905,1,1,1,111,3,Require Activation
270811,3237,1,1253.07,2,1,1,211,4,Needs Attention
270812,3601,2,23928.775,1,3,4,134,8,Champions
270815,2663,1,9140.56,4,1,2,412,7,Loyal
270820,3125,1,5246.54,2,1,2,212,5,Promising
270821,3502,1,727.09,1,1,1,111,3,Require Activation
270822,3025,1,1612.195,3,1,1,311,5,Promising
270823,3197,1,1591.2,2,1,1,211,4,Needs Attention
270825,3724,1,6878.625,1,1,2,112,4,Needs Attention
270827,3541,1,735.9300000000001,1,1,1,111,3,Require Activation
270828,3143,2,4178.005,2,3,2,232,7,Loyal
270829,2769,2,58184.880000000005,4,3,4,434,11,Can't Loose Them
270830,3531,1,39089.375,1,1,4,114,6,Potential
270833,3548,2,23947.559999999998,1,3,4,134,8,Champions
270835,3508,1,1449.76,1,1,1,111,3,Require Activation
270839,3548,1,8274.24,1,1,2,112,4,Needs Attention
270850,3264,1,1502.8,2,1,1,211,4,Needs Attention
270852,3631,1,25995.125,1,1,4,114,6,Potential
270854,3421,3,20810.465,1,4,3,143,8,Champions
270855,2903,1,777.92,3,1,1,311,5,Promising
270858,2931,2,4890.73,3,3,2,332,8,Champions
270861,3200,2,2015.52,2,3,1,231,6,Potential
270864,2698,1,1603.355,4,1,1,411,6,Potential
270867,2538,1,1449.76,4,1,1,411,6,Potential
270870,2802,2,17676.685,4,3,3,433,10,Can't Loose Them
270872,2865,2,9786.984999999999,3,3,2,332,8,Champions
270873,3332,1,9119.565,2,1,2,212,5,Promising
270877,3028,1,10830.105,3,1,3,313,7,Loyal
270880,2965,2,6886.36,3,3,2,332,8,Champions
270881,3206,3,16425.825,2,4,3,243,9,Can't Loose Them
270884,2694,2,30625.075,4,3,4,434,11,Can't Loose Them
270886,2834,2,2930.46,3,3,1,331,7,Loyal
270888,2628,3,40844.115,4,4,4,444,12,Can't Loose Them
270889,3274,2,7155.98,2,3,2,232,7,Loyal
270891,3139,1,25512.24,2,1,4,214,7,Loyal
270892,2879,1,3275.22,3,1,1,311,5,Promising
270894,2956,2,10882.039999999999,3,3,3,333,9,Can't Loose Them
270906,3024,2,37891.555,3,3,4,334,10,Can't Loose Them
270907,3632,1,2311.66,1,1,1,111,3,Require Activation
270908,3303,1,4380.22,2,1,2,212,5,Promising
270910,2805,1,9785.880000000001,4,1,2,412,7,Loyal
270911,3201,2,15439.06,2,3,3,233,8,Champions
270912,3367,1,3878.5499999999997,1,1,2,112,4,Needs Attention
270913,3229,2,2669.6800000000003,2,3,1,231,6,Potential
270914,3551,1,4634.37,1,1,2,112,4,Needs Attention
270917,3535,1,17348.5,1,1,3,113,5,Promising
270920,3207,2,22879.025,2,3,4,234,9,Can't Loose Them
270922,3057,2,29460.405,3,3,4,334,10,Can't Loose Them
270923,3653,1,775.71,1,1,1,111,3,Require Activation
270926,3694,1,10322.91,1,1,2,112,4,Needs Attention
270927,2929,1,13385.97,3,1,3,313,7,Loyal
270928,3211,2,13332.93,2,3,3,233,8,Champions
270929,2965,2,6031.09,3,3,2,332,8,Champions
270930,3216,1,29890.25,2,1,4,214,7,Loyal
270935,2690,1,5763.68,4,1,2,412,7,Loyal
270937,3429,1,4512.82,1,1,2,112,4,Needs Attention
270938,2634,2,30631.705,4,3,4,434,11,Can't Loose Them
270940,3625,1,6265.349999999999,1,1,2,112,4,Needs Attention
270944,3270,3,6353.749999999999,2,4,2,242,8,Champions
270949,2628,4,48551.49,4,4,4,444,12,Can't Loose Them
270950,3274,3,55890.9,2,4,4,244,10,Can't Loose Them
270954,3426,1,5986.89,1,1,2,112,4,Needs Attention
270955,3271,1,11675.43,2,1,3,213,6,Potential
270960,3611,1,4613.375,1,1,2,112,4,Needs Attention
270963,2809,2,5055.375,4,3,2,432,9,Can't Loose Them
270965,3520,1,27431.625,1,1,4,114,6,Potential
270967,2993,1,34835.125,3,1,4,314,8,Champions
270970,3694,1,1608.88,1,1,1,111,3,Require Activation
270971,3213,1,7727.265,2,1,2,212,5,Promising
270975,3028,2,13080.99,3,3,3,333,9,Can't Loose Them
270976,3135,1,20986.16,2,1,3,213,6,Potential
270977,3684,1,1326.0,1,1,1,111,3,Require Activation
270978,3025,2,3836.5600000000004,3,3,2,332,8,Champions
270980,3540,1,1612.195,1,1,1,111,3,Require Activation
270981,2964,2,10501.919999999998,3,3,3,333,9,Can't Loose Them
270983,3520,1,20296.64,1,1,3,113,5,Promising
270986,3630,1,26768.625,1,1,4,114,6,Potential
270995,2832,1,1040.91,3,1,1,311,5,Promising
271004,3726,1,191.165,1,1,1,111,3,Require Activation
271008,3198,1,11595.869999999999,2,1,3,213,6,Potential
271009,3429,1,1520.48,1,1,1,111,3,Require Activation
271011,2876,3,23175.165,3,4,4,344,11,Can't Loose Them
271012,2598,4,25285.715,4,4,4,444,12,Can't Loose Them
271013,3551,1,18068.96,1,1,3,113,5,Promising
271014,3089,1,4791.28,2,1,2,212,5,Promising
271018,3693,1,9706.32,1,1,2,112,4,Needs Attention
271026,2637,2,14763.905,4,3,3,433,10,Can't Loose Them
271027,3570,1,20933.12,1,1,3,113,5,Promising
271029,3394,1,1432.08,1,1,1,111,3,Require Activation
271030,2834,2,6497.4,3,3,2,332,8,Champions
271036,3602,1,4694.04,1,1,2,112,4,Needs Attention
271037,3138,1,5052.06,2,1,2,212,5,Promising
271038,2872,1,145.86,3,1,1,311,5,Promising
271039,3028,1,24337.625,3,1,4,314,8,Champions
271040,3629,1,37846.25,1,1,4,114,6,Potential
271041,2722,1,21740.875,4,1,3,413,8,Champions
271042,3092,3,16889.924999999996,2,4,3,243,9,Can't Loose Them
271045,2780,3,62686.65,4,4,4,444,12,Can't Loose Them
271046,3147,1,4375.799999999999,2,1,2,212,5,Promising
271047,2755,2,39015.34,4,3,4,434,11,Can't Loose Them
271049,2899,1,958.035,3,1,1,311,5,Promising
271051,2667,1,14921.92,4,1,3,413,8,Champions
271052,3611,1,22155.25,1,1,3,113,5,Promising
271053,3002,2,11484.265000000001,3,3,3,333,9,Can't Loose Them
271054,2924,3,14281.019999999999,3,4,3,343,10,Can't Loose Them
271055,3060,1,26492.375,3,1,4,314,8,Champions
271059,2802,3,2807.805,4,4,1,441,9,Can't Loose Them
271061,2872,3,11687.585000000001,3,4,3,343,10,Can't Loose Them
271063,2957,1,3619.9800000000005,3,1,2,312,6,Potential
271066,2695,2,60395.985,4,3,4,434,11,Can't Loose Them
271073,3055,1,1899.495,3,1,1,311,5,Promising
271075,2637,1,4411.16,4,1,2,412,7,Loyal
271076,3507,1,123.76,1,1,1,111,3,Require Activation
271077,2957,2,3302.845,3,3,1,331,7,Loyal
271080,3515,1,25017.2,1,1,4,114,6,Potential
271085,2720,2,13758.355000000001,4,3,3,433,10,Can't Loose Them
271087,2957,1,35746.75,3,1,4,314,8,Champions
271091,2783,2,22913.28,4,3,4,434,11,Can't Loose Them
271092,3368,1,18599.36,1,1,3,113,5,Promising
271094,3657,1,5997.94,1,1,2,112,4,Needs Attention
271095,3562,1,7478.64,1,1,2,112,4,Needs Attention
271098,3362,1,5420.025,1,1,2,112,4,Needs Attention
271100,2872,2,40166.75,3,3,4,334,10,Can't Loose Them
271104,2865,2,21344.18,3,3,3,333,9,Can't Loose Them
271106,2834,1,5300.6849999999995,3,1,2,312,6,Potential
271107,3235,2,37679.395000000004,2,3,4,234,9,Can't Loose Them
271108,3137,2,16010.345,2,3,3,233,8,Champions
271110,2636,2,28076.945,4,3,4,434,11,Can't Loose Them
271111,2840,3,19413.745,3,4,3,343,10,Can't Loose Them
271116,2881,2,16897.66,3,3,3,333,9,Can't Loose Them
271119,3456,1,1271.855,1,1,1,111,3,Require Activation
271120,2692,2,56764.955,4,3,4,434,11,Can't Loose Them
271122,2668,3,22697.805,4,4,4,444,12,Can't Loose Them
271131,3124,1,37652.875,2,1,4,214,7,Loyal
271132,3488,1,2417.74,1,1,1,111,3,Require Activation
271137,3024,2,5971.42,3,3,2,332,8,Champions
271139,3359,1,11038.95,1,1,3,113,5,Promising
271144,2936,1,16760.64,3,1,3,313,7,Loyal
271145,3240,1,21630.375,2,1,3,213,6,Potential
271147,3091,1,23213.84,2,1,4,214,7,Loyal
271150,3509,1,17361.76,1,1,3,113,5,Promising
271152,2537,3,13611.39,4,4,3,443,11,Can't Loose Them
271153,2993,2,15692.105,3,3,3,333,9,Can't Loose Them
271154,2694,2,1531.53,4,3,1,431,8,Champions
271160,3094,1,5690.75,2,1,2,212,5,Promising
271161,2864,1,18864.56,3,1,3,313,7,Loyal
271162,3090,1,12799.215,2,1,3,213,6,Potential
271168,2959,1,265.2,3,1,1,311,5,Promising
271169,3088,2,17284.41,2,3,3,233,8,Champions
271170,3658,1,10472.085000000001,1,1,3,113,5,Promising
271172,3135,2,16787.16,2,3,3,233,8,Champions
271177,3034,1,19890.0,3,1,3,313,7,Loyal
271179,3025,1,630.955,3,1,1,311,5,Promising
271181,2881,2,23665.785,3,3,4,334,10,Can't Loose Them
271184,3140,1,10392.525000000001,2,1,2,212,5,Promising
271187,3365,1,16442.4,1,1,3,113,5,Promising
271188,3152,1,6822.27,2,1,2,212,5,Promising
271189,2538,1,13574.925000000001,4,1,3,413,8,Champions
271190,3581,1,9779.25,1,1,2,112,4,Needs Attention
271191,3092,2,21023.73,2,3,3,233,8,Champions
271192,2833,2,36144.55,3,3,4,334,10,Can't Loose Them
271193,2804,1,625.43,4,1,1,411,6,Potential
271195,3627,1,4641.0,1,1,2,112,4,Needs Attention
271196,3324,1,672.945,2,1,1,211,4,Needs Attention
271198,2927,1,41216.5,3,1,4,314,8,Champions
271200,3146,1,1493.96,2,1,1,211,4,Needs Attention
271201,3176,2,28602.925,2,3,4,234,9,Can't Loose Them
271202,3595,1,8928.4,1,1,2,112,4,Needs Attention
271210,2759,1,13631.28,4,1,3,413,8,Champions
271213,2955,2,26475.8,3,3,4,334,10,Can't Loose Them
271214,3308,1,5698.485,2,1,2,212,5,Promising
271216,2864,2,27106.755,3,3,4,334,10,Can't Loose Them
271218,2757,1,712.725,4,1,1,411,6,Potential
271222,2728,3,25136.54,4,4,4,444,12,Can't Loose Them
271225,3203,2,17062.305,2,3,3,233,8,Champions
271227,3003,1,17541.875,3,1,3,313,7,Loyal
271233,2776,1,4366.96,4,1,2,412,7,Loyal
271236,3545,1,21326.5,1,1,3,113,5,Promising
271241,2789,4,19729.775,4,4,3,443,11,Can't Loose Them
271243,2900,1,22569.625,3,1,4,314,8,Champions
271249,3696,1,955.825,1,1,1,111,3,Require Activation
271250,3393,2,1425.4499999999998,1,3,1,131,5,Promising
271253,2896,1,616.59,3,1,1,311,5,Promising
271256,2723,1,3080.74,4,1,1,411,6,Potential
271260,3691,1,3370.25,1,1,1,111,3,Require Activation
271262,2660,1,18334.16,4,1,3,413,8,Champions
271266,2868,1,4879.68,3,1,2,312,6,Potential
271269,2843,1,1600.04,3,1,1,311,5,Promising
271274,2772,1,5144.88,4,1,2,412,7,Loyal
271279,2806,1,36851.75,4,1,4,414,9,Can't Loose Them
271281,2861,1,4337.125,3,1,2,312,6,Potential
271283,3216,1,2660.84,2,1,1,211,4,Needs Attention
271285,3155,1,1272.96,2,1,1,211,4,Needs Attention
271286,3503,1,19571.76,1,1,3,113,5,Promising
271287,3332,1,14629.095,2,1,3,213,6,Potential
271288,3178,1,99.45,2,1,1,211,4,Needs Attention
271292,3139,1,1076.27,2,1,1,211,4,Needs Attention
271294,2630,2,31167.63,4,3,4,434,11,Can't Loose Them
271297,3604,1,19917.625,1,1,3,113,5,Promising
271302,3273,1,38315.875,2,1,4,214,7,Loyal
271304,2630,2,8756.02,4,3,2,432,9,Can't Loose Them
271306,2966,2,12262.185000000001,3,3,3,333,9,Can't Loose Them
271310,2537,2,9666.54,4,3,2,432,9,Can't Loose Them
271311,3328,1,1081.795,2,1,1,211,4,Needs Attention
271312,3183,2,5637.71,2,3,2,232,7,Loyal
271313,3093,2,14118.585000000001,2,3,3,233,8,Champions
271314,2802,3,48745.969999999994,4,4,4,444,12,Can't Loose Them
271318,3539,1,745.875,1,1,1,111,3,Require Activation
271321,2838,1,37818.625,3,1,4,314,8,Champions
271323,2970,1,19748.56,3,1,3,313,7,Loyal
271328,2804,1,5171.4,4,1,2,412,7,Loyal
271331,3454,2,33999.745,1,3,4,134,8,Champions
271334,3628,1,7265.375,1,1,2,112,4,Needs Attention
271337,3624,2,15542.93,1,3,3,133,7,Loyal
271338,3166,2,1779.05,2,3,1,231,6,Potential
271344,2954,1,4760.34,3,1,2,312,6,Potential
271345,2844,2,13924.105,3,3,3,333,9,Can't Loose Them
271346,2662,3,6721.715,4,4,2,442,10,Can't Loose Them
271348,2942,4,49488.53,3,4,4,344,11,Can't Loose Them
271351,3272,2,21879.0,2,3,3,233,8,Champions
271352,3154,1,18723.12,2,1,3,213,6,Potential
271355,3291,3,13149.5,2,4,3,243,9,Can't Loose Them
271356,2907,1,8771.49,3,1,2,312,6,Potential
271357,2637,1,518.245,4,1,1,411,6,Potential
271360,2832,1,19430.32,3,1,3,313,7,Loyal
271363,3487,2,3575.7799999999997,1,3,2,132,6,Potential
271364,2769,4,40896.049999999996,4,4,4,444,12,Can't Loose Them
271368,2786,2,29234.985,4,3,4,434,11,Can't Loose Them
271375,3203,1,3703.96,2,1,2,212,5,Promising
271377,2758,1,22577.36,4,1,4,414,9,Can't Loose Them
271379,3567,1,9179.235,1,1,2,112,4,Needs Attention
271381,2633,1,413.27,4,1,1,411,6,Potential
271391,3575,1,1014.39,1,1,1,111,3,Require Activation
271398,3594,1,1012.18,1,1,1,111,3,Require Activation
271399,2773,2,15884.375,4,3,3,433,10,Can't Loose Them
271404,2699,2,525.98,4,3,1,431,8,Champions
271405,3228,2,14206.984999999999,2,3,3,233,8,Champions
271406,2477,5,37488.229999999996,4,4,4,444,12,Can't Loose Them
271407,2810,2,28239.38,4,3,4,434,11,Can't Loose Them
271410,2901,2,6028.879999999999,3,3,2,332,8,Champions
271413,3665,1,607.75,1,1,1,111,3,Require Activation
271414,3267,1,38647.375,2,1,4,214,7,Loyal
271418,3056,2,20402.72,3,3,3,333,9,Can't Loose Them
271422,3139,1,2815.54,2,1,1,211,4,Needs Attention
271426,3338,1,13118.56,1,1,3,113,5,Promising
271427,3533,1,22612.72,1,1,4,114,6,Potential
271428,2866,1,12192.57,3,1,3,313,7,Loyal
271429,3001,1,16713.125,3,1,3,313,7,Loyal
271430,2776,2,40819.805,4,3,4,434,11,Can't Loose Them
271432,3564,1,10413.52,1,1,2,112,4,Needs Attention
271439,3183,1,23602.8,2,1,4,214,7,Loyal
271447,3365,1,8999.12,1,1,2,112,4,Needs Attention
271448,3298,1,4057.56,2,1,2,212,5,Promising
271452,2880,1,16271.125,3,1,3,313,7,Loyal
271457,2924,2,41231.97,3,3,4,334,10,Can't Loose Them
271458,3391,1,33315.75,1,1,4,114,6,Potential
271464,3451,1,3673.02,1,1,2,112,4,Needs Attention
271465,3031,1,3553.68,3,1,2,312,6,Potential
271467,3267,1,12669.93,2,1,3,213,6,Potential
271470,2636,2,1807.7800000000002,4,3,1,431,8,Champions
271472,3699,1,4057.56,1,1,2,112,4,Needs Attention
271473,3231,1,8403.525000000001,2,1,2,212,5,Promising
271478,3056,1,39697.125,3,1,4,314,8,Champions
271479,2896,2,61346.285,3,3,4,334,10,Can't Loose Them
271487,2906,3,12566.06,3,4,3,343,10,Can't Loose Them
271488,2961,1,3122.7300000000005,3,1,1,311,5,Promising
271489,3207,1,1700.595,2,1,1,211,4,Needs Attention
271490,2636,3,7876.4400000000005,4,4,2,442,10,Can't Loose Them
271492,2782,3,22189.504999999997,4,4,3,443,11,Can't Loose Them
271494,2537,1,9883.12,4,1,2,412,7,Loyal
271498,3176,2,38365.6,2,3,4,234,9,Can't Loose Them
271500,3166,1,14410.305,2,1,3,213,6,Potential
271501,2786,1,1613.3,4,1,1,411,6,Potential
271504,3580,1,433.16,1,1,1,111,3,Require Activation
271509,2881,1,10203.57,3,1,2,312,6,Potential
271510,3639,1,27625.0,1,1,4,114,6,Potential
271511,2785,2,14450.085,4,3,3,433,10,Can't Loose Them
271512,2934,2,33976.54,3,3,4,334,10,Can't Loose Them
271514,2942,1,370.175,3,1,1,311,5,Promising
271516,2924,1,6243.25,3,1,2,312,6,Potential
271519,3303,1,24945.375,2,1,4,214,7,Loyal
271520,3671,1,24168.56,1,1,4,114,6,Potential
271527,2960,1,18674.5,3,1,3,313,7,Loyal
271532,3027,3,38081.615,3,4,4,344,11,Can't Loose Them
271533,2872,1,21547.5,3,1,3,313,7,Loyal
271538,3287,3,31310.175,2,4,4,244,10,Can't Loose Them
271540,2729,1,938.145,4,1,1,411,6,Potential
271541,2785,2,32716.84,4,3,4,434,11,Can't Loose Them
271543,3564,1,795.6,1,1,1,111,3,Require Activation
271544,2862,3,12622.415,3,4,3,343,10,Can't Loose Them
271547,3328,1,15249.0,2,1,3,213,6,Potential
271548,3599,1,37652.875,1,1,4,114,6,Potential
271549,3514,1,6185.789999999999,1,1,2,112,4,Needs Attention
271553,2852,1,14609.204999999998,3,1,3,313,7,Loyal
271554,2771,2,27421.68,4,3,4,434,11,Can't Loose Them
271555,3117,1,213.265,2,1,1,211,4,Needs Attention
271559,2900,3,58971.64000000001,3,4,4,344,11,Can't Loose Them
271562,3095,1,32542.25,2,1,4,214,7,Loyal
271565,3217,3,23791.755,2,4,4,244,10,Can't Loose Them
271567,2942,1,31133.375,3,1,4,314,8,Champions
271568,2725,1,26078.0,4,1,4,414,9,Can't Loose Them
271576,3626,1,14392.625,1,1,3,113,5,Promising
271577,2938,2,10402.470000000001,3,3,2,332,8,Champions
271580,2939,2,19324.239999999998,3,3,3,333,9,Can't Loose Them
271583,2598,2,10816.845000000001,4,3,3,433,10,Can't Loose Them
271584,2926,4,32349.98,3,4,4,344,11,Can't Loose Them
271586,2634,2,2392.325,4,3,1,431,8,Champions
271587,3182,2,32307.989999999998,2,3,4,234,9,Can't Loose Them
271589,2727,2,36514.725,4,3,4,434,11,Can't Loose Them
271595,2760,3,11472.11,4,4,3,443,11,Can't Loose Them
271596,2476,2,9097.465,4,3,2,432,9,Can't Loose Them
271598,3455,2,6280.82,1,3,2,132,6,Potential
271599,3247,1,2762.5,2,1,1,211,4,Needs Attention
271601,3141,2,25031.565,2,3,4,234,9,Can't Loose Them
271605,3427,1,26602.875,1,1,4,114,6,Potential
271606,3155,2,51888.59,2,3,4,234,9,Can't Loose Them
271609,2669,1,4649.84,4,1,2,412,7,Loyal
271612,2816,2,9180.34,4,3,2,432,9,Can't Loose Them
271615,3453,1,5109.52,1,1,2,112,4,Needs Attention
271617,3553,1,4159.22,1,1,2,112,4,Needs Attention
271620,2875,2,13284.31,3,3,3,333,9,Can't Loose Them
271629,3148,2,45470.75,2,3,4,234,9,Can't Loose Them
271633,3512,1,2572.44,1,1,1,111,3,Require Activation
271634,2819,1,1329.315,4,1,1,411,6,Potential
271639,2997,1,514.93,3,1,1,311,5,Promising
271647,3564,1,39973.375,1,1,4,114,6,Potential
271648,2638,2,30663.75,4,3,4,434,11,Can't Loose Them
271650,2775,1,25636.0,4,1,4,414,9,Can't Loose Them
271657,2963,1,3208.92,3,1,1,311,5,Promising
271661,3027,1,3553.68,3,1,2,312,6,Potential
271664,3596,1,1287.325,1,1,1,111,3,Require Activation
271665,3582,1,23143.12,1,1,4,114,6,Potential
271668,2959,1,9476.48,3,1,2,312,6,Potential
271673,2775,2,10585.900000000001,4,3,3,433,10,Can't Loose Them
271674,2538,2,3863.08,4,3,2,432,9,Can't Loose Them
271679,3326,1,1650.87,2,1,1,211,4,Needs Attention
271682,3396,2,12059.970000000001,1,3,3,133,7,Loyal
271683,2414,3,5901.805,4,4,2,442,10,Can't Loose Them
271688,2839,1,3036.54,3,1,1,311,5,Promising
271689,3490,1,3863.08,1,1,2,112,4,Needs Attention
271690,3170,1,184.535,2,1,1,211,4,Needs Attention
271694,2445,3,31594.160000000003,4,4,4,444,12,Can't Loose Them
271695,2840,1,1571.31,3,1,1,311,5,Promising
271697,2691,3,39532.479999999996,4,4,4,444,12,Can't Loose Them
271698,2815,3,16534.115,4,4,3,443,11,Can't Loose Them
271699,2930,1,276.25,3,1,1,311,5,Promising
271703,3421,1,2289.56,1,1,1,111,3,Require Activation
271705,2757,1,1398.93,4,1,1,411,6,Potential
